dataset,image_id,image_path,gender,race,age
fairface,fairface_007586,data/raw/fairface/fairface_007586.jpg,0,3,3
fairface,fairface_002901,data/raw/fairface/fairface_002901.jpg,0,2,3
fairface,fairface_000364,data/raw/fairface/fairface_000364.jpg,1,1,2
fairface,fairface_004682,data/raw/fairface/fairface_004682.jpg,1,5,3
fairface,fairface_009074,data/raw/fairface/fairface_009074.jpg,1,6,2
fairface,fairface_000905,data/raw/fairface/fairface_000905.jpg,0,6,5
fairface,fairface_004375,data/raw/fairface/fairface_004375.jpg,1,1,4
fairface,fairface_000508,data/raw/fairface/fairface_000508.jpg,0,0,2
fairface,fairface_003227,data/raw/fairface/fairface_003227.jpg,1,0,1
fairface,fairface_000224,data/raw/fairface/fairface_000224.jpg,1,4,5
fairface,fairface_000883,data/raw/fairface/fairface_000883.jpg,0,6,1
fairface,fairface_004863,data/raw/fairface/fairface_004863.jpg,1,3,2
fairface,fairface_005024,data/raw/fairface/fairface_005024.jpg,0,1,0
fairface,fairface_006263,data/raw/fairface/fairface_006263.jpg,0,2,3
fairface,fairface_000892,data/raw/fairface/fairface_000892.jpg,1,5,1
fairface,fairface_002062,data/raw/fairface/fairface_002062.jpg,1,0,3
fairface,fairface_002977,data/raw/fairface/fairface_002977.jpg,1,3,3
fairface,fairface_006699,data/raw/fairface/fairface_006699.jpg,0,6,3
fairface,fairface_003872,data/raw/fairface/fairface_003872.jpg,1,1,1
fairface,fairface_001783,data/raw/fairface/fairface_001783.jpg,0,5,4
fairface,fairface_004225,data/raw/fairface/fairface_004225.jpg,0,3,3
fairface,fairface_006251,data/raw/fairface/fairface_006251.jpg,1,4,6
fairface,fairface_006627,data/raw/fairface/fairface_006627.jpg,1,4,6
fairface,fairface_002792,data/raw/fairface/fairface_002792.jpg,1,3,4
fairface,fairface_006860,data/raw/fairface/fairface_006860.jpg,0,1,3
fairface,fairface_009263,data/raw/fairface/fairface_009263.jpg,0,5,1
fairface,fairface_009963,data/raw/fairface/fairface_009963.jpg,0,2,3
fairface,fairface_007078,data/raw/fairface/fairface_007078.jpg,0,1,3
fairface,fairface_007273,data/raw/fairface/fairface_007273.jpg,1,2,3
fairface,fairface_007885,data/raw/fairface/fairface_007885.jpg,0,0,3
fairface,fairface_004303,data/raw/fairface/fairface_004303.jpg,0,0,3
fairface,fairface_000656,data/raw/fairface/fairface_000656.jpg,1,5,4
fairface,fairface_006963,data/raw/fairface/fairface_006963.jpg,0,3,6
fairface,fairface_009492,data/raw/fairface/fairface_009492.jpg,1,5,4
fairface,fairface_000961,data/raw/fairface/fairface_000961.jpg,1,3,5
fairface,fairface_004345,data/raw/fairface/fairface_004345.jpg,1,5,6
fairface,fairface_009653,data/raw/fairface/fairface_009653.jpg,1,3,4
fairface,fairface_000286,data/raw/fairface/fairface_000286.jpg,1,2,1
fairface,fairface_001716,data/raw/fairface/fairface_001716.jpg,1,0,1
fairface,fairface_006585,data/raw/fairface/fairface_006585.jpg,0,5,4
fairface,fairface_009058,data/raw/fairface/fairface_009058.jpg,1,3,3
fairface,fairface_003547,data/raw/fairface/fairface_003547.jpg,1,4,6
fairface,fairface_007445,data/raw/fairface/fairface_007445.jpg,1,3,3
fairface,fairface_005517,data/raw/fairface/fairface_005517.jpg,1,6,1
fairface,fairface_001779,data/raw/fairface/fairface_001779.jpg,1,6,1
fairface,fairface_008239,data/raw/fairface/fairface_008239.jpg,1,5,2
fairface,fairface_001682,data/raw/fairface/fairface_001682.jpg,1,1,1
fairface,fairface_004727,data/raw/fairface/fairface_004727.jpg,0,6,0
fairface,fairface_008950,data/raw/fairface/fairface_008950.jpg,1,3,4
fairface,fairface_007082,data/raw/fairface/fairface_007082.jpg,0,6,3
fairface,fairface_003358,data/raw/fairface/fairface_003358.jpg,0,0,3
fairface,fairface_002424,data/raw/fairface/fairface_002424.jpg,0,6,2
fairface,fairface_001743,data/raw/fairface/fairface_001743.jpg,0,1,2
fairface,fairface_006726,data/raw/fairface/fairface_006726.jpg,1,5,6
fairface,fairface_005924,data/raw/fairface/fairface_005924.jpg,0,0,3
fairface,fairface_006727,data/raw/fairface/fairface_006727.jpg,0,4,3
fairface,fairface_008881,data/raw/fairface/fairface_008881.jpg,1,6,3
fairface,fairface_008992,data/raw/fairface/fairface_008992.jpg,1,3,4
fairface,fairface_001450,data/raw/fairface/fairface_001450.jpg,0,6,6
fairface,fairface_008942,data/raw/fairface/fairface_008942.jpg,0,4,4
fairface,fairface_006577,data/raw/fairface/fairface_006577.jpg,1,0,3
fairface,fairface_006672,data/raw/fairface/fairface_006672.jpg,1,5,3
fairface,fairface_009379,data/raw/fairface/fairface_009379.jpg,1,1,5
fairface,fairface_007488,data/raw/fairface/fairface_007488.jpg,0,3,5
fairface,fairface_009487,data/raw/fairface/fairface_009487.jpg,0,5,2
fairface,fairface_003990,data/raw/fairface/fairface_003990.jpg,1,2,1
fairface,fairface_004733,data/raw/fairface/fairface_004733.jpg,1,3,6
fairface,fairface_002145,data/raw/fairface/fairface_002145.jpg,1,2,4
fairface,fairface_007460,data/raw/fairface/fairface_007460.jpg,0,2,4
fairface,fairface_001800,data/raw/fairface/fairface_001800.jpg,1,2,5
fairface,fairface_008931,data/raw/fairface/fairface_008931.jpg,1,3,3
fairface,fairface_002067,data/raw/fairface/fairface_002067.jpg,0,6,2
fairface,fairface_000886,data/raw/fairface/fairface_000886.jpg,1,6,4
fairface,fairface_005476,data/raw/fairface/fairface_005476.jpg,1,5,1
fairface,fairface_007035,data/raw/fairface/fairface_007035.jpg,0,2,4
fairface,fairface_005263,data/raw/fairface/fairface_005263.jpg,0,6,2
fairface,fairface_003186,data/raw/fairface/fairface_003186.jpg,0,5,3
fairface,fairface_003507,data/raw/fairface/fairface_003507.jpg,1,2,4
fairface,fairface_002817,data/raw/fairface/fairface_002817.jpg,1,4,5
fairface,fairface_003341,data/raw/fairface/fairface_003341.jpg,1,3,7
fairface,fairface_006795,data/raw/fairface/fairface_006795.jpg,1,1,6
fairface,fairface_000704,data/raw/fairface/fairface_000704.jpg,1,4,3
fairface,fairface_006234,data/raw/fairface/fairface_006234.jpg,1,3,4
fairface,fairface_002094,data/raw/fairface/fairface_002094.jpg,0,3,4
fairface,fairface_004276,data/raw/fairface/fairface_004276.jpg,0,0,5
fairface,fairface_007744,data/raw/fairface/fairface_007744.jpg,1,1,3
fairface,fairface_008278,data/raw/fairface/fairface_008278.jpg,0,3,5
fairface,fairface_002958,data/raw/fairface/fairface_002958.jpg,1,6,4
fairface,fairface_008096,data/raw/fairface/fairface_008096.jpg,1,3,2
fairface,fairface_000701,data/raw/fairface/fairface_000701.jpg,1,2,4
fairface,fairface_001589,data/raw/fairface/fairface_001589.jpg,0,5,3
fairface,fairface_002770,data/raw/fairface/fairface_002770.jpg,0,0,3
fairface,fairface_003944,data/raw/fairface/fairface_003944.jpg,0,3,3
fairface,fairface_008083,data/raw/fairface/fairface_008083.jpg,0,6,1
fairface,fairface_001941,data/raw/fairface/fairface_001941.jpg,0,1,5
fairface,fairface_007501,data/raw/fairface/fairface_007501.jpg,0,2,3
fairface,fairface_008713,data/raw/fairface/fairface_008713.jpg,0,6,3
fairface,fairface_002408,data/raw/fairface/fairface_002408.jpg,0,3,1
fairface,fairface_001818,data/raw/fairface/fairface_001818.jpg,1,0,0
fairface,fairface_003715,data/raw/fairface/fairface_003715.jpg,1,4,4
fairface,fairface_009689,data/raw/fairface/fairface_009689.jpg,1,2,1
fairface,fairface_000819,data/raw/fairface/fairface_000819.jpg,1,3,3
fairface,fairface_003671,data/raw/fairface/fairface_003671.jpg,0,1,2
fairface,fairface_007968,data/raw/fairface/fairface_007968.jpg,1,3,2
fairface,fairface_000557,data/raw/fairface/fairface_000557.jpg,1,1,1
fairface,fairface_008540,data/raw/fairface/fairface_008540.jpg,0,3,3
fairface,fairface_000220,data/raw/fairface/fairface_000220.jpg,0,3,1
fairface,fairface_009311,data/raw/fairface/fairface_009311.jpg,1,0,1
fairface,fairface_005888,data/raw/fairface/fairface_005888.jpg,0,6,2
fairface,fairface_003737,data/raw/fairface/fairface_003737.jpg,0,3,2
fairface,fairface_004824,data/raw/fairface/fairface_004824.jpg,1,6,6
fairface,fairface_003113,data/raw/fairface/fairface_003113.jpg,0,6,4
fairface,fairface_000516,data/raw/fairface/fairface_000516.jpg,0,2,2
fairface,fairface_009298,data/raw/fairface/fairface_009298.jpg,1,0,4
fairface,fairface_008487,data/raw/fairface/fairface_008487.jpg,0,3,3
fairface,fairface_000337,data/raw/fairface/fairface_000337.jpg,1,1,1
fairface,fairface_003146,data/raw/fairface/fairface_003146.jpg,1,6,1
fairface,fairface_005964,data/raw/fairface/fairface_005964.jpg,1,4,6
fairface,fairface_007630,data/raw/fairface/fairface_007630.jpg,1,3,3
fairface,fairface_006228,data/raw/fairface/fairface_006228.jpg,0,6,4
fairface,fairface_004199,data/raw/fairface/fairface_004199.jpg,1,2,5
fairface,fairface_007684,data/raw/fairface/fairface_007684.jpg,0,0,6
fairface,fairface_003669,data/raw/fairface/fairface_003669.jpg,1,4,4
fairface,fairface_000633,data/raw/fairface/fairface_000633.jpg,1,0,3
fairface,fairface_007743,data/raw/fairface/fairface_007743.jpg,1,4,5
fairface,fairface_005590,data/raw/fairface/fairface_005590.jpg,1,2,4
fairface,fairface_003242,data/raw/fairface/fairface_003242.jpg,0,2,3
fairface,fairface_004247,data/raw/fairface/fairface_004247.jpg,0,0,3
fairface,fairface_001078,data/raw/fairface/fairface_001078.jpg,0,2,4
fairface,fairface_009706,data/raw/fairface/fairface_009706.jpg,0,0,3
fairface,fairface_003347,data/raw/fairface/fairface_003347.jpg,0,5,3
fairface,fairface_002723,data/raw/fairface/fairface_002723.jpg,0,0,1
fairface,fairface_009335,data/raw/fairface/fairface_009335.jpg,1,2,3
fairface,fairface_008591,data/raw/fairface/fairface_008591.jpg,1,2,1
fairface,fairface_003364,data/raw/fairface/fairface_003364.jpg,0,2,3
fairface,fairface_003403,data/raw/fairface/fairface_003403.jpg,0,6,2
fairface,fairface_009525,data/raw/fairface/fairface_009525.jpg,0,0,3
fairface,fairface_005504,data/raw/fairface/fairface_005504.jpg,0,3,4
fairface,fairface_005326,data/raw/fairface/fairface_005326.jpg,1,0,3
fairface,fairface_007881,data/raw/fairface/fairface_007881.jpg,0,3,4
fairface,fairface_009193,data/raw/fairface/fairface_009193.jpg,0,2,3
fairface,fairface_007464,data/raw/fairface/fairface_007464.jpg,1,3,5
fairface,fairface_008869,data/raw/fairface/fairface_008869.jpg,1,2,6
fairface,fairface_008679,data/raw/fairface/fairface_008679.jpg,0,2,4
fairface,fairface_004223,data/raw/fairface/fairface_004223.jpg,1,2,7
fairface,fairface_003779,data/raw/fairface/fairface_003779.jpg,0,5,2
fairface,fairface_008826,data/raw/fairface/fairface_008826.jpg,0,0,3
fairface,fairface_009010,data/raw/fairface/fairface_009010.jpg,1,5,6
fairface,fairface_006884,data/raw/fairface/fairface_006884.jpg,0,5,1
fairface,fairface_005254,data/raw/fairface/fairface_005254.jpg,0,2,3
fairface,fairface_005442,data/raw/fairface/fairface_005442.jpg,1,6,2
fairface,fairface_000023,data/raw/fairface/fairface_000023.jpg,0,3,4
fairface,fairface_004875,data/raw/fairface/fairface_004875.jpg,1,0,6
fairface,fairface_009588,data/raw/fairface/fairface_009588.jpg,1,1,3
fairface,fairface_002865,data/raw/fairface/fairface_002865.jpg,0,5,5
fairface,fairface_004570,data/raw/fairface/fairface_004570.jpg,1,5,1
fairface,fairface_006253,data/raw/fairface/fairface_006253.jpg,1,2,1
fairface,fairface_003395,data/raw/fairface/fairface_003395.jpg,1,5,4
fairface,fairface_002022,data/raw/fairface/fairface_002022.jpg,1,5,3
fairface,fairface_007175,data/raw/fairface/fairface_007175.jpg,1,3,4
fairface,fairface_000824,data/raw/fairface/fairface_000824.jpg,0,5,1
fairface,fairface_006200,data/raw/fairface/fairface_006200.jpg,1,5,3
fairface,fairface_001789,data/raw/fairface/fairface_001789.jpg,1,5,4
fairface,fairface_004498,data/raw/fairface/fairface_004498.jpg,0,1,3
fairface,fairface_005232,data/raw/fairface/fairface_005232.jpg,1,5,7
fairface,fairface_003998,data/raw/fairface/fairface_003998.jpg,1,5,3
fairface,fairface_005249,data/raw/fairface/fairface_005249.jpg,1,4,3
fairface,fairface_007040,data/raw/fairface/fairface_007040.jpg,1,6,6
fairface,fairface_004176,data/raw/fairface/fairface_004176.jpg,1,2,2
fairface,fairface_006268,data/raw/fairface/fairface_006268.jpg,0,3,3
fairface,fairface_004989,data/raw/fairface/fairface_004989.jpg,1,2,3
fairface,fairface_009514,data/raw/fairface/fairface_009514.jpg,1,3,6
fairface,fairface_008497,data/raw/fairface/fairface_008497.jpg,0,3,3
fairface,fairface_000223,data/raw/fairface/fairface_000223.jpg,0,5,5
fairface,fairface_009605,data/raw/fairface/fairface_009605.jpg,0,1,5
fairface,fairface_004920,data/raw/fairface/fairface_004920.jpg,0,2,3
fairface,fairface_003865,data/raw/fairface/fairface_003865.jpg,0,2,4
fairface,fairface_009163,data/raw/fairface/fairface_009163.jpg,0,4,4
fairface,fairface_008369,data/raw/fairface/fairface_008369.jpg,0,3,3
fairface,fairface_008657,data/raw/fairface/fairface_008657.jpg,0,5,6
fairface,fairface_000609,data/raw/fairface/fairface_000609.jpg,1,4,5
fairface,fairface_005174,data/raw/fairface/fairface_005174.jpg,1,1,3
fairface,fairface_005289,data/raw/fairface/fairface_005289.jpg,1,0,4
fairface,fairface_007544,data/raw/fairface/fairface_007544.jpg,1,4,4
fairface,fairface_005756,data/raw/fairface/fairface_005756.jpg,1,1,4
fairface,fairface_006334,data/raw/fairface/fairface_006334.jpg,1,5,5
fairface,fairface_006275,data/raw/fairface/fairface_006275.jpg,0,5,6
fairface,fairface_000767,data/raw/fairface/fairface_000767.jpg,1,3,6
fairface,fairface_007409,data/raw/fairface/fairface_007409.jpg,1,2,1
fairface,fairface_004872,data/raw/fairface/fairface_004872.jpg,0,4,5
fairface,fairface_004884,data/raw/fairface/fairface_004884.jpg,0,3,4
fairface,fairface_001382,data/raw/fairface/fairface_001382.jpg,1,3,4
fairface,fairface_004306,data/raw/fairface/fairface_004306.jpg,0,0,3
fairface,fairface_009817,data/raw/fairface/fairface_009817.jpg,0,6,3
fairface,fairface_000086,data/raw/fairface/fairface_000086.jpg,1,2,3
fairface,fairface_003224,data/raw/fairface/fairface_003224.jpg,0,0,3
fairface,fairface_006427,data/raw/fairface/fairface_006427.jpg,1,6,3
fairface,fairface_003987,data/raw/fairface/fairface_003987.jpg,0,4,3
fairface,fairface_003836,data/raw/fairface/fairface_003836.jpg,1,3,5
fairface,fairface_001793,data/raw/fairface/fairface_001793.jpg,0,1,5
fairface,fairface_005828,data/raw/fairface/fairface_005828.jpg,0,3,4
fairface,fairface_008664,data/raw/fairface/fairface_008664.jpg,0,2,5
fairface,fairface_002044,data/raw/fairface/fairface_002044.jpg,0,2,4
fairface,fairface_007597,data/raw/fairface/fairface_007597.jpg,0,2,3
fairface,fairface_006803,data/raw/fairface/fairface_006803.jpg,0,6,6
fairface,fairface_003897,data/raw/fairface/fairface_003897.jpg,0,6,3
fairface,fairface_004270,data/raw/fairface/fairface_004270.jpg,0,1,4
fairface,fairface_004937,data/raw/fairface/fairface_004937.jpg,0,0,2
fairface,fairface_005989,data/raw/fairface/fairface_005989.jpg,1,3,3
fairface,fairface_004143,data/raw/fairface/fairface_004143.jpg,1,5,1
fairface,fairface_009326,data/raw/fairface/fairface_009326.jpg,1,2,4
fairface,fairface_009915,data/raw/fairface/fairface_009915.jpg,0,3,4
fairface,fairface_004661,data/raw/fairface/fairface_004661.jpg,1,5,3
fairface,fairface_000620,data/raw/fairface/fairface_000620.jpg,1,6,2
fairface,fairface_003454,data/raw/fairface/fairface_003454.jpg,1,3,5
fairface,fairface_007641,data/raw/fairface/fairface_007641.jpg,0,0,4
fairface,fairface_004808,data/raw/fairface/fairface_004808.jpg,0,1,4
fairface,fairface_002366,data/raw/fairface/fairface_002366.jpg,1,0,4
fairface,fairface_007938,data/raw/fairface/fairface_007938.jpg,1,5,4
fairface,fairface_008222,data/raw/fairface/fairface_008222.jpg,0,6,4
fairface,fairface_008466,data/raw/fairface/fairface_008466.jpg,0,1,5
fairface,fairface_000037,data/raw/fairface/fairface_000037.jpg,1,5,4
fairface,fairface_008171,data/raw/fairface/fairface_008171.jpg,1,2,4
fairface,fairface_001556,data/raw/fairface/fairface_001556.jpg,0,3,4
fairface,fairface_002596,data/raw/fairface/fairface_002596.jpg,1,0,0
fairface,fairface_007691,data/raw/fairface/fairface_007691.jpg,0,6,2
fairface,fairface_007510,data/raw/fairface/fairface_007510.jpg,1,2,4
fairface,fairface_005869,data/raw/fairface/fairface_005869.jpg,1,4,2
fairface,fairface_003796,data/raw/fairface/fairface_003796.jpg,1,6,3
fairface,fairface_007947,data/raw/fairface/fairface_007947.jpg,1,0,0
fairface,fairface_000304,data/raw/fairface/fairface_000304.jpg,0,1,4
fairface,fairface_006916,data/raw/fairface/fairface_006916.jpg,1,1,4
fairface,fairface_005346,data/raw/fairface/fairface_005346.jpg,1,1,4
fairface,fairface_004806,data/raw/fairface/fairface_004806.jpg,0,2,1
fairface,fairface_004238,data/raw/fairface/fairface_004238.jpg,0,2,3
fairface,fairface_002117,data/raw/fairface/fairface_002117.jpg,0,1,5
fairface,fairface_008485,data/raw/fairface/fairface_008485.jpg,1,3,6
fairface,fairface_004351,data/raw/fairface/fairface_004351.jpg,1,6,8
fairface,fairface_001882,data/raw/fairface/fairface_001882.jpg,1,5,5
fairface,fairface_000962,data/raw/fairface/fairface_000962.jpg,1,0,1
fairface,fairface_002989,data/raw/fairface/fairface_002989.jpg,0,5,4
fairface,fairface_008443,data/raw/fairface/fairface_008443.jpg,0,1,4
fairface,fairface_008872,data/raw/fairface/fairface_008872.jpg,0,3,4
fairface,fairface_002601,data/raw/fairface/fairface_002601.jpg,0,1,5
fairface,fairface_007468,data/raw/fairface/fairface_007468.jpg,0,3,7
fairface,fairface_000848,data/raw/fairface/fairface_000848.jpg,0,2,3
fairface,fairface_009637,data/raw/fairface/fairface_009637.jpg,0,3,5
fairface,fairface_002377,data/raw/fairface/fairface_002377.jpg,1,2,5
fairface,fairface_006626,data/raw/fairface/fairface_006626.jpg,0,2,3
fairface,fairface_005364,data/raw/fairface/fairface_005364.jpg,0,0,3
fairface,fairface_003559,data/raw/fairface/fairface_003559.jpg,0,2,4
fairface,fairface_008423,data/raw/fairface/fairface_008423.jpg,0,0,3
fairface,fairface_003743,data/raw/fairface/fairface_003743.jpg,0,1,2
fairface,fairface_001021,data/raw/fairface/fairface_001021.jpg,1,1,2
fairface,fairface_007712,data/raw/fairface/fairface_007712.jpg,0,3,3
fairface,fairface_002390,data/raw/fairface/fairface_002390.jpg,0,3,6
fairface,fairface_005976,data/raw/fairface/fairface_005976.jpg,1,5,4
fairface,fairface_002787,data/raw/fairface/fairface_002787.jpg,1,2,4
fairface,fairface_008534,data/raw/fairface/fairface_008534.jpg,0,5,7
fairface,fairface_006805,data/raw/fairface/fairface_006805.jpg,0,0,1
fairface,fairface_005333,data/raw/fairface/fairface_005333.jpg,0,3,3
fairface,fairface_004474,data/raw/fairface/fairface_004474.jpg,1,6,8
fairface,fairface_005392,data/raw/fairface/fairface_005392.jpg,0,0,4
fairface,fairface_006316,data/raw/fairface/fairface_006316.jpg,0,3,2
fairface,fairface_005647,data/raw/fairface/fairface_005647.jpg,1,4,4
fairface,fairface_006628,data/raw/fairface/fairface_006628.jpg,0,1,2
fairface,fairface_008226,data/raw/fairface/fairface_008226.jpg,1,3,5
fairface,fairface_009055,data/raw/fairface/fairface_009055.jpg,0,2,1
fairface,fairface_000663,data/raw/fairface/fairface_000663.jpg,1,5,2
fairface,fairface_009578,data/raw/fairface/fairface_009578.jpg,1,4,2
fairface,fairface_005617,data/raw/fairface/fairface_005617.jpg,0,3,4
fairface,fairface_009452,data/raw/fairface/fairface_009452.jpg,0,0,3
fairface,fairface_004759,data/raw/fairface/fairface_004759.jpg,1,2,5
fairface,fairface_008577,data/raw/fairface/fairface_008577.jpg,0,3,5
fairface,fairface_004028,data/raw/fairface/fairface_004028.jpg,1,6,3
fairface,fairface_007301,data/raw/fairface/fairface_007301.jpg,1,5,4
